expense_id,employee_id,department,expense_type,expense_date,submit_date,amount,currency,vendor_name,invoice_number,project_code,approver,business_purpose,origin_city,dest_city,employee_name,trip_id
EXP-0666,E022,市场,hotel,2026-06-27,2026-06-28,480,CNY,锦江都城,INV-6666,P-B,A500,深圳住宿,深圳,深圳,袁媛,TR-E022-03
EXP-0667,E022,市场,meal,2026-06-27,2026-06-30,96,CNY,快餐连锁,INV-6667,P-B,A500,深圳餐饮,深圳,深圳,袁媛,TR-E022-03
EXP-0668,E022,市场,taxi,2026-06-27,2026-07-01,35,CNY,出租公司,INV-6668,P-B,A500,深圳市内交通,深圳,深圳,袁媛,TR-E022-03
EXP-0669,E022,市场,hotel,2026-06-28,2026-07-02,420,CNY,如家精选,INV-6669,P-B,A500,深圳住宿,深圳,深圳,袁媛,TR-E022-03
EXP-0670,E022,市场,meal,2026-06-28,2026-06-30,96,CNY,商务套餐,INV-6670,P-B,A500,深圳餐饮,深圳,深圳,袁媛,TR-E022-03
EXP-0671,E022,市场,taxi,2026-06-28,2026-06-29,35,CNY,城市出行,INV-6671,P-B,A500,深圳市内交通,深圳,深圳,袁媛,TR-E022-03
EXP-0672,E022,市场,hotel,2026-06-29,2026-06-30,680,CNY,亚朵酒店,INV-6672,P-B,A500,深圳住宿,深圳,深圳,袁媛,TR-E022-03
EXP-0673,E022,市场,meal,2026-06-29,2026-07-01,96,CNY,商务套餐,INV-6673,P-B,A500,深圳餐饮,深圳,深圳,袁媛,TR-E022-03
EXP-0674,E022,市场,hotel,2026-06-30,2026-07-02,480,CNY,如家精选,INV-6674,P-B,A500,深圳住宿,深圳,深圳,袁媛,TR-E022-03
EXP-0675,E022,市场,meal,2026-06-30,2026-07-03,88,CNY,快餐连锁,INV-6675,P-B,A500,深圳餐饮,深圳,深圳,袁媛,TR-E022-03
EXP-0676,E022,市场,travel,2026-06-10,2026-06-11,760,CNY,航空平台,INV-6676,P-B,A500,行业会议-成都往返交通,上海,成都,袁媛,TR-E022-04
EXP-0677,E022,市场,hotel,2026-06-10,2026-06-12,520,CNY,如家精选,INV-6677,P-B,A500,成都住宿,成都,成都,袁媛,TR-E022-04
EXP-0678,E022,市场,meal,2026-06-10,2026-06-12,150,CNY,园区餐厅,INV-6678,P-B,A500,成都餐饮,成都,成都,袁媛,TR-E022-04
EXP-0679,E022,市场,taxi,2026-06-10,2026-06-14,45,CNY,网约车平台,INV-6679,P-B,A500,成都市内交通,成都,成都,袁媛,TR-E022-04
EXP-0680,E022,市场,hotel,2026-06-11,2026-06-13,480,CNY,如家精选,INV-6680,P-B,A500,成都住宿,成都,成都,袁媛,TR-E022-04
EXP-0681,E022,市场,meal,2026-06-11,2026-06-12,68,CNY,地方风味,INV-6681,P-B,A500,成都餐饮,成都,成都,袁媛,TR-E022-04
EXP-0682,E022,市场,taxi,2026-06-11,2026-06-14,45,CNY,出租公司,INV-6682,P-B,A500,成都市内交通,成都,成都,袁媛,TR-E022-04
EXP-0683,E023,服务,travel,2026-06-02,2026-06-05,760,CNY,航空平台,INV-6683,P-H,A600,市场调研-杭州往返交通,北京,杭州,石磊,TR-E023-01
EXP-0684,E023,服务,hotel,2026-06-02,2026-06-05,480,CNY,星海酒店,INV-6684,P-H,A600,杭州住宿,杭州,杭州,石磊,TR-E023-01
EXP-0685,E023,服务,meal,2026-06-02,2026-06-04,88,CNY,地方风味,INV-6685,P-H,A600,杭州餐饮,杭州,杭州,石磊,TR-E023-01
EXP-0686,E023,服务,hotel,2026-06-03,2026-06-04,600,CNY,如家精选,INV-6686,P-H,A600,杭州住宿,杭州,杭州,石磊,TR-E023-01
EXP-0687,E023,服务,meal,2026-06-03,2026-06-07,120,CNY,园区餐厅,INV-6687,P-H,A600,杭州餐饮,杭州,杭州,石磊,TR-E023-01
EXP-0688,E023,服务,taxi,2026-06-03,2026-06-05,45,CNY,网约车平台,INV-6688,P-H,A600,杭州市内交通,杭州,杭州,石磊,TR-E023-01
EXP-0689,E023,服务,hotel,2026-06-04,2026-06-08,600,CNY,亚朵酒店,INV-6689,P-H,A600,杭州住宿,杭州,杭州,石磊,TR-E023-01
EXP-0690,E023,服务,meal,2026-06-04,2026-06-08,88,CNY,老地方酒楼,INV-6690,P-H,A600,杭州餐饮,杭州,杭州,石磊,TR-E023-01
EXP-0691,E023,服务,taxi,2026-06-04,2026-06-06,120,CNY,出租公司,INV-6691,P-H,A600,杭州市内交通,杭州,杭州,石磊,TR-E023-01
EXP-0692,E023,服务,travel,2026-08-05,2026-08-06,760,CNY,铁路平台,INV-6692,P-G,A600,客户拜访-深圳往返交通,北京,深圳,石磊,TR-E023-02
EXP-0693,E023,服务,hotel,2026-08-05,2026-08-09,420,CNY,亚朵酒店,INV-6693,P-G,A600,深圳住宿,深圳,深圳,石磊,TR-E023-02
EXP-0694,E023,服务,meal,2026-08-05,2026-08-07,96,CNY,老地方酒楼,INV-6694,P-G,A600,深圳餐饮,深圳,深圳,石磊,TR-E023-02
EXP-0695,E023,服务,taxi,2026-08-05,2026-08-06,45,CNY,城市出行,INV-6695,P-G,A600,深圳市内交通,深圳,深圳,石磊,TR-E023-02
EXP-0696,E023,服务,hotel,2026-08-06,2026-08-09,600,CNY,锦江都城,INV-6696,P-G,A600,深圳住宿,深圳,深圳,石磊,TR-E023-02
EXP-0697,E023,服务,meal,2026-08-06,2026-08-08,96,CNY,快餐连锁,INV-6697,P-G,A600,深圳餐饮,深圳,深圳,石磊,TR-E023-02
EXP-0698,E023,服务,hotel,2026-08-07,2026-08-09,560,CNY,凯越商务酒店,INV-6698,P-G,A600,深圳住宿,深圳,深圳,石磊,TR-E023-02
EXP-0699,E023,服务,meal,2026-08-07,2026-08-09,96,CNY,商务套餐,INV-6699,P-G,A600,深圳餐饮,深圳,深圳,石磊,TR-E023-02
EXP-0700,E023,服务,taxi,2026-08-07,2026-08-08,45,CNY,机场快线,INV-6700,P-G,A600,深圳市内交通,深圳,深圳,石磊,TR-E023-02
EXP-0701,E023,服务,hotel,2026-08-08,2026-08-10,600,CNY,如家精选,INV-6701,P-G,A600,深圳住宿,深圳,深圳,石磊,TR-E023-02
EXP-0702,E023,服务,meal,2026-08-08,2026-08-09,96,CNY,地方风味,INV-6702,P-G,A600,深圳餐饮,深圳,深圳,石磊,TR-E023-02
EXP-0703,E023,服务,taxi,2026-08-08,2026-08-09,120,CNY,网约车平台,INV-6703,P-G,A600,深圳市内交通,深圳,深圳,石磊,TR-E023-02
EXP-0704,E023,服务,travel,2026-09-10,2026-09-13,2100,CNY,铁路平台,INV-6704,P-E,A600,现场支持-成都往返交通,北京,成都,石磊,TR-E023-03
EXP-0705,E023,服务,hotel,2026-09-10,2026-09-12,600,CNY,亚朵酒店,INV-6705,P-E,A600,成都住宿,成都,成都,石磊,TR-E023-03
EXP-0706,E023,服务,meal,2026-09-10,2026-09-12,88,CNY,快餐连锁,INV-6706,P-E,A600,成都餐饮,成都,成都,石磊,TR-E023-03
EXP-0707,E023,服务,hotel,2026-09-11,2026-09-15,520,CNY,云栖酒店,INV-6707,P-E,A600,成都住宿,成都,成都,石磊,TR-E023-03
EXP-0708,E023,服务,meal,2026-09-11,2026-09-15,88,CNY,园区餐厅,INV-6708,P-E,A600,成都餐饮,成都,成都,石磊,TR-E023-03
EXP-0709,E023,服务,hotel,2026-09-12,2026-09-14,600,CNY,凯越商务酒店,INV-6709,P-E,A600,成都住宿,成都,成都,石磊,TR-E023-03
EXP-0710,E023,服务,meal,2026-09-12,2026-09-13,120,CNY,快餐连锁,INV-6710,P-E,A600,成都餐饮,成都,成都,石磊,TR-E023-03
EXP-0711,E023,服务,taxi,2026-09-12,2026-09-13,35,CNY,机场快线,INV-6711,P-E,A600,成都市内交通,成都,成都,石磊,TR-E023-03
EXP-0712,E023,服务,hotel,2026-09-13,2026-09-14,420,CNY,锦江都城,INV-6712,P-E,A600,成都住宿,成都,成都,石磊,TR-E023-03
EXP-0713,E023,服务,meal,2026-09-13,2026-09-16,150,CNY,园区餐厅,INV-6713,P-E,A600,成都餐饮,成都,成都,石磊,TR-E023-03
EXP-0714,E023,服务,taxi,2026-09-13,2026-09-15,88,CNY,网约车平台,INV-6714,P-E,A600,成都市内交通,成都,成都,石磊,TR-E023-03
EXP-0715,E023,服务,travel,2026-07-03,2026-07-05,2380,CNY,航空平台,INV-6715,P-F,A600,客户拜访-深圳往返交通,北京,深圳,石磊,TR-E023-04
EXP-0716,E023,服务,hotel,2026-07-03,2026-07-05,600,CNY,亚朵酒店,INV-6716,P-F,A600,深圳住宿,深圳,深圳,石磊,TR-E023-04
EXP-0717,E023,服务,meal,2026-07-03,2026-07-05,96,CNY,园区餐厅,INV-6717,P-F,A600,深圳餐饮,深圳,深圳,石磊,TR-E023-04
EXP-0718,E023,服务,taxi,2026-07-03,2026-07-05,120,CNY,机场快线,INV-6718,P-F,A600,深圳市内交通,深圳,深圳,石磊,TR-E023-04
EXP-0719,E023,服务,hotel,2026-07-04,2026-07-06,520,CNY,锦江都城,INV-6719,P-F,A600,深圳住宿,深圳,深圳,石磊,TR-E023-04
EXP-0720,E023,服务,meal,2026-07-04,2026-07-05,96,CNY,快餐连锁,INV-6720,P-F,A600,深圳餐饮,深圳,深圳,石磊,TR-E023-04
EXP-0721,E023,服务,hotel,2026-07-05,2026-07-09,560,CNY,亚朵酒店,INV-6721,P-F,A600,深圳住宿,深圳,深圳,石磊,TR-E023-04
EXP-0722,E023,服务,meal,2026-07-05,2026-07-08,68,CNY,老地方酒楼,INV-6722,P-F,A600,深圳餐饮,深圳,深圳,石磊,TR-E023-04
EXP-0723,E023,服务,taxi,2026-07-05,2026-07-07,120,CNY,出租公司,INV-6723,P-F,A600,深圳市内交通,深圳,深圳,石磊,TR-E023-04
EXP-0724,E024,运营,travel,2026-08-15,2026-08-17,2380,CNY,航空平台,INV-6724,P-C,A700,现场支持-南京往返交通,深圳,南京,崔健,TR-E024-01
EXP-0725,E024,运营,hotel,2026-08-15,2026-08-19,600,CNY,如家精选,INV-6725,P-C,A700,南京住宿,南京,南京,崔健,TR-E024-01
EXP-0726,E024,运营,meal,2026-08-15,2026-08-17,120,CNY,园区餐厅,INV-6726,P-C,A700,南京餐饮,南京,南京,崔健,TR-E024-01
EXP-0727,E024,运营,taxi,2026-08-15,2026-08-19,120,CNY,网约车平台,INV-6727,P-C,A700,南京市内交通,南京,南京,崔健,TR-E024-01
EXP-0728,E024,运营,hotel,2026-08-16,2026-08-19,480,CNY,云栖酒店,INV-6728,P-C,A700,南京住宿,南京,南京,崔健,TR-E024-01
EXP-0729,E024,运营,meal,2026-08-16,2026-08-19,120,CNY,商务套餐,INV-6729,P-C,A700,南京餐饮,南京,南京,崔健,TR-E024-01
EXP-0730,E024,运营,taxi,2026-08-16,2026-08-18,88,CNY,出租公司,INV-6730,P-C,A700,南京市内交通,南京,南京,崔健,TR-E024-01
EXP-0731,E024,运营,hotel,2026-08-17,2026-08-20,520,CNY,星海酒店,INV-6731,P-C,A700,南京住宿,南京,南京,崔健,TR-E024-01
EXP-0732,E024,运营,meal,2026-08-17,2026-08-20,96,CNY,快餐连锁,INV-6732,P-C,A700,南京餐饮,南京,南京,崔健,TR-E024-01
EXP-0733,E024,运营,hotel,2026-08-18,2026-08-20,680,CNY,锦江都城,INV-6733,P-C,A700,南京住宿,南京,南京,崔健,TR-E024-01
EXP-0734,E024,运营,meal,2026-08-18,2026-08-21,120,CNY,商务套餐,INV-6734,P-C,A700,南京餐饮,南京,南京,崔健,TR-E024-01
EXP-0735,E024,运营,taxi,2026-08-18,2026-08-19,60,CNY,网约车平台,INV-6735,P-C,A700,南京市内交通,南京,南京,崔健,TR-E024-01
EXP-0736,E024,运营,travel,2026-09-06,2026-09-07,2100,CNY,航空平台,INV-6736,P-G,A700,现场支持-长沙往返交通,深圳,长沙,崔健,TR-E024-02
EXP-0737,E024,运营,hotel,2026-09-06,2026-09-07,560,CNY,星海酒店,INV-6737,P-G,A700,长沙住宿,长沙,长沙,崔健,TR-E024-02
EXP-0738,E024,运营,meal,2026-09-06,2026-09-08,96,CNY,商务套餐,INV-6738,P-G,A700,长沙餐饮,长沙,长沙,崔健,TR-E024-02
EXP-0739,E024,运营,taxi,2026-09-06,2026-09-10,45,CNY,机场快线,INV-6739,P-G,A700,长沙市内交通,长沙,长沙,崔健,TR-E024-02
EXP-0740,E024,运营,hotel,2026-09-07,2026-09-10,680,CNY,星海酒店,INV-6740,P-G,A700,长沙住宿,长沙,长沙,崔健,TR-E024-02
EXP-0741,E024,运营,meal,2026-09-07,2026-09-11,150,CNY,商务套餐,INV-6741,P-G,A700,长沙餐饮,长沙,长沙,崔健,TR-E024-02
EXP-0742,E024,运营,hotel,2026-09-08,2026-09-11,560,CNY,星海酒店,INV-6742,P-G,A700,长沙住宿,长沙,长沙,崔健,TR-E024-02
EXP-0743,E024,运营,meal,2026-09-08,2026-09-10,88,CNY,地方风味,INV-6743,P-G,A700,长沙餐饮,长沙,长沙,崔健,TR-E024-02
EXP-0744,E024,运营,taxi,2026-09-08,2026-09-12,35,CNY,城市出行,INV-6744,P-G,A700,长沙市内交通,长沙,长沙,崔健,TR-E024-02
EXP-0745,E024,运营,hotel,2026-09-09,2026-09-12,420,CNY,亚朵酒店,INV-6745,P-G,A700,长沙住宿,长沙,长沙,崔健,TR-E024-02
EXP-0746,E024,运营,meal,2026-09-09,2026-09-12,150,CNY,地方风味,INV-6746,P-G,A700,长沙餐饮,长沙,长沙,崔健,TR-E024-02
EXP-0747,E024,运营,taxi,2026-09-09,2026-09-13,60,CNY,城市出行,INV-6747,P-G,A700,长沙市内交通,长沙,长沙,崔健,TR-E024-02
EXP-0748,E025,人力资源,travel,2026-06-04,2026-06-06,2380,CNY,航空平台,INV-6748,P-G,A800,行业会议-上海往返交通,广州,上海,钟丽,TR-E025-01
EXP-0749,E025,人力资源,hotel,2026-06-04,2026-06-07,680,CNY,锦江都城,INV-6749,P-G,A800,上海住宿,上海,上海,钟丽,TR-E025-01
EXP-0750,E025,人力资源,meal,2026-06-04,2026-06-08,150,CNY,老地方酒楼,INV-6750,P-G,A800,上海餐饮,上海,上海,钟丽,TR-E025-01
EXP-0751,E025,人力资源,taxi,2026-06-04,2026-06-05,120,CNY,网约车平台,INV-6751,P-G,A800,上海市内交通,上海,上海,钟丽,TR-E025-01
EXP-0752,E025,人力资源,hotel,2026-06-05,2026-06-06,480,CNY,星海酒店,INV-6752,P-G,A800,上海住宿,上海,上海,钟丽,TR-E025-01
EXP-0753,E025,人力资源,meal,2026-06-05,2026-06-06,88,CNY,老地方酒楼,INV-6753,P-G,A800,上海餐饮,上海,上海,钟丽,TR-E025-01
EXP-0754,E025,人力资源,taxi,2026-06-05,2026-06-07,35,CNY,网约车平台,INV-6754,P-G,A800,上海市内交通,上海,上海,钟丽,TR-E025-01
EXP-0755,E025,人力资源,hotel,2026-06-06,2026-06-09,480,CNY,云栖酒店,INV-6755,P-G,A800,上海住宿,上海,上海,钟丽,TR-E025-01
EXP-0756,E025,人力资源,meal,2026-06-06,2026-06-09,96,CNY,地方风味,INV-6756,P-G,A800,上海餐饮,上海,上海,钟丽,TR-E025-01
EXP-0757,E025,人力资源,taxi,2026-06-06,2026-06-10,35,CNY,出租公司,INV-6757,P-G,A800,上海市内交通,上海,上海,钟丽,TR-E025-01
EXP-0758,E025,人力资源,travel,2026-07-29,2026-07-31,2100,CNY,航空平台,INV-6758,P-A,A800,现场支持-北京往返交通,广州,北京,钟丽,TR-E025-02
EXP-0759,E025,人力资源,hotel,2026-07-29,2026-08-01,420,CNY,锦江都城,INV-6759,P-A,A800,北京住宿,北京,北京,钟丽,TR-E025-02
EXP-0760,E025,人力资源,meal,2026-07-29,2026-07-31,68,CNY,老地方酒楼,INV-6760,P-A,A800,北京餐饮,北京,北京,钟丽,TR-E025-02
EXP-0761,E025,人力资源,taxi,2026-07-29,2026-08-02,60,CNY,机场快线,INV-6761,P-A,A800,北京市内交通,北京,北京,钟丽,TR-E025-02
EXP-0762,E025,人力资源,hotel,2026-07-30,2026-08-03,560,CNY,如家精选,INV-6762,P-A,A800,北京住宿,北京,北京,钟丽,TR-E025-02
EXP-0763,E025,人力资源,meal,2026-07-30,2026-08-02,120,CNY,老地方酒楼,INV-6763,P-A,A800,北京餐饮,北京,北京,钟丽,TR-E025-02
EXP-0764,E025,人力资源,taxi,2026-07-30,2026-08-02,45,CNY,城市出行,INV-6764,P-A,A800,北京市内交通,北京,北京,钟丽,TR-E025-02
EXP-0765,E025,人力资源,hotel,2026-07-31,2026-08-02,420,CNY,云栖酒店,INV-6765,P-A,A800,北京住宿,北京,北京,钟丽,TR-E025-02
EXP-0766,E025,人力资源,meal,2026-07-31,2026-08-04,68,CNY,园区餐厅,INV-6766,P-A,A800,北京餐饮,北京,北京,钟丽,TR-E025-02
EXP-0767,E025,人力资源,taxi,2026-07-31,2026-08-03,88,CNY,网约车平台,INV-6767,P-A,A800,北京市内交通,北京,北京,钟丽,TR-E025-02
EXP-0768,E025,人力资源,hotel,2026-08-01,2026-08-03,680,CNY,星海酒店,INV-6768,P-A,A800,北京住宿,北京,北京,钟丽,TR-E025-02
EXP-0769,E025,人力资源,meal,2026-08-01,2026-08-04,120,CNY,快餐连锁,INV-6769,P-A,A800,北京餐饮,北京,北京,钟丽,TR-E025-02
EXP-0770,E025,人力资源,taxi,2026-08-01,2026-08-05,45,CNY,网约车平台,INV-6770,P-A,A800,北京市内交通,北京,北京,钟丽,TR-E025-02
EXP-0771,E025,人力资源,travel,2026-07-24,2026-07-27,980,CNY,航空平台,INV-6771,P-H,A800,客户拜访-重庆往返交通,广州,重庆,钟丽,TR-E025-03
EXP-0772,E025,人力资源,hotel,2026-07-24,2026-07-26,560,CNY,星海酒店,INV-6772,P-H,A800,重庆住宿,重庆,重庆,钟丽,TR-E025-03
EXP-0773,E025,人力资源,meal,2026-07-24,2026-07-26,88,CNY,园区餐厅,INV-6773,P-H,A800,重庆餐饮,重庆,重庆,钟丽,TR-E025-03
EXP-0774,E025,人力资源,taxi,2026-07-24,2026-07-26,88,CNY,出租公司,INV-6774,P-H,A800,重庆市内交通,重庆,重庆,钟丽,TR-E025-03
EXP-0775,E025,人力资源,hotel,2026-07-25,2026-07-28,680,CNY,亚朵酒店,INV-6775,P-H,A800,重庆住宿,重庆,重庆,钟丽,TR-E025-03
EXP-0776,E025,人力资源,meal,2026-07-25,2026-07-27,96,CNY,商务套餐,INV-6776,P-H,A800,重庆餐饮,重庆,重庆,钟丽,TR-E025-03
EXP-0777,E025,人力资源,travel,2026-06-30,2026-07-02,980,CNY,航空平台,INV-6777,P-C,A800,供应商洽谈-苏州往返交通,广州,苏州,钟丽,TR-E025-04
EXP-0778,E025,人力资源,hotel,2026-06-30,2026-07-04,520,CNY,云栖酒店,INV-6778,P-C,A800,苏州住宿,苏州,苏州,钟丽,TR-E025-04
EXP-0779,E025,人力资源,meal,2026-06-30,2026-07-01,150,CNY,地方风味,INV-6779,P-C,A800,苏州餐饮,苏州,苏州,钟丽,TR-E025-04
EXP-0780,E025,人力资源,hotel,2026-07-01,2026-07-02,560,CNY,星海酒店,INV-6780,P-C,A800,苏州住宿,苏州,苏州,钟丽,TR-E025-04
EXP-0781,E025,人力资源,meal,2026-07-01,2026-07-05,96,CNY,快餐连锁,INV-6781,P-C,A800,苏州餐饮,苏州,苏州,钟丽,TR-E025-04
EXP-0782,E025,人力资源,taxi,2026-07-01,2026-07-02,45,CNY,城市出行,INV-6782,P-C,A800,苏州市内交通,苏州,苏州,钟丽,TR-E025-04
EXP-0783,E001,销售,hotel,2026-07-08,2026-07-11,920,CNY,星海酒店,INV-DUP-001,P-A,A100,客户拜访住宿,上海,北京,张伟,TR-E001-09
EXP-0784,E001,销售,hotel,2026-07-08,2026-07-11,920,CNY,星海酒店,INV-DUP-001,P-A,A100,客户拜访住宿(重复提交),上海,北京,张伟,TR-E001-09
EXP-0785,E003,采购,hotel,2026-07-15,2026-07-16,910,CNY,云栖酒店,INV-NEAR-001,P-B,A200,近似重复测试,深圳,成都,王强,TR-E003-05
EXP-0786,E003,采购,hotel,2026-07-15,2026-07-18,905,CNY,云栖酒店,,P-B,A200,近似重复测试(无发票),深圳,成都,王强,TR-E003-05
EXP-0787,E002,销售,hotel,2026-07-20,2026-07-23,560,CNY,凯越商务酒店,INV-SPAT-001,P-A,A100,北京住宿,北京,北京,李娜,TR-E002-07
EXP-0788,E002,销售,hotel,2026-07-20,2026-07-23,600,CNY,亚朵酒店,INV-SPAT-002,P-A,A100,上海住宿(同日),北京,上海,李娜,TR-E002-07
EXP-0789,E005,财务,meal,2026-08-03,2026-08-04,120,CNY,地方风味,INV-SPAT-003,P-C,A400,成都餐饮,广州,成都,陈静,TR-E005-04
EXP-0790,E005,财务,taxi,2026-08-03,2026-08-07,88,CNY,网约车平台,INV-SPAT-004,P-C,A400,广州打车(同日),广州,广州,陈静,TR-E005-04
EXP-0791,E008,服务,hotel,2026-07-25,2026-07-29,520,CNY,锦江都城,INV-XPER-001,P-D,A600,重庆住宿,成都,重庆,孙丽,TR-E008-03
EXP-0792,E016,服务,hotel,2026-07-30,2026-08-02,560,CNY,云栖酒店,INV-XPER-001,P-G,A600,西安住宿(复用发票),重庆,西安,萧雨,TR-E016-02
EXP-0793,E011,销售,hotel,2026-08-12,2026-08-16,1990,CNY,星海酒店,INV-SPLIT-01,P-A,A100,武汉住宿(拆单),广州,武汉,郑昊,TR-E011-06
EXP-0794,E011,销售,hotel,2026-08-12,2026-08-16,1995,CNY,星海酒店,INV-SPLIT-02,P-A,A100,武汉住宿(拆单),广州,武汉,郑昊,TR-E011-06
EXP-0795,E011,销售,hotel,2026-08-12,2026-08-13,2000,CNY,星海酒店,INV-SPLIT-03,P-A,A100,武汉住宿(拆单),广州,武汉,郑昊,TR-E011-06
EXP-0796,E011,销售,hotel,2026-08-12,2026-08-15,2005,CNY,星海酒店,INV-SPLIT-04,P-A,A100,武汉住宿(拆单),广州,武汉,郑昊,TR-E011-06
EXP-0797,E012,财务,travel,2026-08-18,2026-08-20,1650,CNY,航空平台,INV-SELF-001,P-E,E012,北京出差交通(自审自批),上海,北京,冯雪,TR-E012-04
EXP-0798,E020,财务,hotel,2026-08-22,2026-08-24,6200,CNY,凯越商务酒店,INV-LOWL-001,P-H,实习生小王,北京长期驻场住宿,厦门,北京,潘虹,TR-E020-03
EXP-0799,E014,市场,meal,2026-09-10,2026-09-05,150,CNY,商务套餐,INV-REVS-001,P-F,A500,武汉餐饮,南京,武汉,许婷,TR-E014-05
EXP-0800,E018,销售,travel,2026-12-20,2026-12-22,2100,CNY,铁路平台,INV-FUT-001,P-A,A100,上海出差交通(未来日期),天津,上海,韩梅,TR-E018-07
EXP-0801,E009,运营,travel,2026-07-11,2026-07-15,1450,CNY,航空平台,INV-WKND-001,P-D,A700,周末客户现场支持,上海,成都,周杰,TR-E009-06
EXP-0802,E006,市场,meal,not-a-date,2026-08-10,abc,CNY,园区餐厅,INV-BAD-001,P-F,A500,坏行测试-日期/金额非法,北京,广州,杨帆,TR-E006-08
EXP-0803,E022,市场,taxi,2026-08-09,2026-08-13,"¥1,200.00",CNY,城市出行,INV-BAD-002,P-G,A500,坏行测试-金额含货币符号,上海,深圳,袁媛,TR-E022-03
EXP-0804,E013,采购,meal,2026-08-15,2026-08-19,130,CNY,地方风味,INV-CONSEC-2001,P-B,A200,武汉餐饮(连号发票),武汉,武汉,何军,TR-E013-09
EXP-0805,E019,采购,meal,2026-08-15,2026-08-19,135,CNY,地方风味,INV-CONSEC-2002,P-B,A200,武汉餐饮(连号发票),青岛,武汉,曹刚,TR-E019-09
EXP-0806,E023,服务,meal,2026-08-15,2026-08-17,140,CNY,地方风味,INV-CONSEC-2003,P-B,A600,武汉餐饮(连号发票),北京,武汉,石磊,TR-E023-09
EXP-0807,E024,运营,taxi,2026-07-01,2026-07-03,35,CNY,网约车平台,INV-6783,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0808,E024,运营,taxi,2026-07-02,2026-07-04,60,CNY,网约车平台,INV-6784,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0809,E024,运营,taxi,2026-07-03,2026-07-04,35,CNY,网约车平台,INV-6785,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0810,E024,运营,taxi,2026-07-04,2026-07-07,45,CNY,网约车平台,INV-6786,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0811,E024,运营,taxi,2026-07-05,2026-07-08,60,CNY,网约车平台,INV-6787,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0812,E024,运营,taxi,2026-07-06,2026-07-07,38,CNY,网约车平台,INV-6788,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0813,E024,运营,taxi,2026-07-07,2026-07-09,45,CNY,网约车平台,INV-6789,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0814,E024,运营,taxi,2026-07-08,2026-07-10,52,CNY,网约车平台,INV-6790,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0815,E024,运营,taxi,2026-07-09,2026-07-11,60,CNY,网约车平台,INV-6791,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0816,E024,运营,taxi,2026-07-10,2026-07-14,35,CNY,网约车平台,INV-6792,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0817,E024,运营,taxi,2026-07-11,2026-07-13,38,CNY,网约车平台,INV-6793,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0818,E024,运营,taxi,2026-07-12,2026-07-14,52,CNY,网约车平台,INV-6794,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0819,E024,运营,taxi,2026-07-13,2026-07-15,35,CNY,网约车平台,INV-6795,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0820,E024,运营,taxi,2026-07-14,2026-07-18,45,CNY,网约车平台,INV-6796,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0821,E024,运营,taxi,2026-07-15,2026-07-17,38,CNY,网约车平台,INV-6797,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0822,E024,运营,taxi,2026-07-16,2026-07-19,52,CNY,网约车平台,INV-6798,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0823,E024,运营,taxi,2026-07-17,2026-07-21,52,CNY,网约车平台,INV-6799,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0824,E024,运营,taxi,2026-07-18,2026-07-20,52,CNY,网约车平台,INV-6800,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0825,E024,运营,taxi,2026-07-19,2026-07-20,38,CNY,网约车平台,INV-6801,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0826,E024,运营,taxi,2026-07-20,2026-07-23,38,CNY,网约车平台,INV-6802,P-D,A700,深圳市内高频打车,深圳,深圳,崔健,TR-E024-10
EXP-0827,E025,人力资源,,2026-08-26,2026-08-29,480,CNY,其他商户,INV-NOTYPE-001,P-H,A800,缺类型测试,广州,长沙,钟丽,TR-E025-04
EXP-0828,E007,研发,hotel,2026-05-12,2026-09-15,560,CNY,星海酒店,INV-CROSS-001,P-C,A300,北京住宿(跨期),杭州,北京,赵磊,TR-E007-08
